track_id,chords
1173,"N 1.4s, F:maj 1.3s, Ab:maj 0.5s, D:maj 1.6s, F:maj 1.9s, D:maj 1.8s, N 2.2s, D:maj 2.1s, F:maj 1.2s, D:maj 9.1s, F#:min 2.6s, D:maj 1.1s, F#:min 6.4s, D:maj 1.3s, F#:min 2.3s, D:maj 1.2s, F#:min 2.6s, D:maj 1.3s, F#:min 2.5s, D:maj 1.9s, F#:min 1.9s, D:maj 1.2s, F#:min 2.6s, D:maj 1.3s, F#:min 2.4s, D:maj 1.0s, F#:min 3.1s"
1174,"N 0.4s, F#:min 59.6s"
1175,"N 6.7s, D:maj 32.2s, C#:maj 3.4s, A:min 17.6s"
1177,"N 20.5s, C#:min 11.7s, E:maj 0.6s, C#:min 1.0s, A:maj/5 2.5s, C#:min 0.9s, E:maj 0.8s, C#:min 13.0s, E:maj 7.6s, C#:min 1.5s"
1179,"N 2.4s, D:maj 2.1s, G:maj 2.0s, D:maj 2.1s, G:maj 2.1s, D:maj 1.9s, G:maj 2.1s, D:maj 2.0s, G:maj 1.9s, A:maj 3.8s, G:maj 3.7s, D:maj 1.9s, G:maj 1.8s, D:maj 3.7s, A:maj 1.8s, G:maj 1.9s, D:maj 3.6s, A:maj 1.8s, G:maj 1.9s, D:maj 3.6s, G:maj 3.7s, D:maj 3.7s, A:maj 3.7s, G:maj 1.0s"
1181,"N 0.0s, D:maj 18.4s, G:maj 3.1s, D:maj 3.0s, G:maj 3.1s, D:maj 6.1s, G:maj 3.1s, D:maj 3.1s, G:maj 4.6s, D:maj 1.6s, G:maj 1.6s, D:maj 1.5s, G:maj 1.6s, D:maj 1.4s, A:maj 1.6s, G:maj 1.5s, D:maj 1.6s, A:maj 3.0s"
1182,"N 3.2s, A:maj 1.9s, B:maj 1.2s, E:maj 0.9s, N 2.3s, A:maj 1.7s, E:maj 3.1s, G:maj 1.4s, A:maj 1.8s, E:min 3.1s, N 1.5s, A:maj 1.9s, N 4.8s, A:maj 1.9s, E:maj 3.2s, G:maj 1.6s, A:maj 2.0s, E:min 3.2s, G:maj 1.6s, A:maj 1.9s, E:maj 1.0s, Eb:min 2.3s, G:maj 1.6s, A:maj 1.9s, E:min 3.0s, G:maj 1.6s, A:maj 2.1s, Eb:maj 2.6s"
1183,"N 0.0s, E:maj 0.8s, N 10.7s, E:maj 8.2s, A:maj 3.3s, E:maj 6.6s, A:maj 3.3s, E:maj 1.6s, B:maj 1.6s, E:maj 23.0s, A:maj 0.8s"
1186,"N 0.0s, A:min 1.6s, D:min 1.8s, F:maj 1.6s, G:maj 1.5s, A:min 1.6s, D:min 1.9s, F:maj 1.5s, G:maj 1.6s, A:min 1.6s, D:min 1.7s, F:maj 1.5s, G:maj 1.6s, A:min 1.6s, D:min 1.7s, F:maj 1.6s, G:maj 1.6s, A:maj 1.6s, F:maj 1.6s, G:maj 1.6s, D:min 1.6s, A:min 1.6s, F:maj 1.6s, G:maj 1.6s, D:maj 1.6s, A:min 1.7s, F:maj 1.6s, G:maj 1.7s, D:min 1.6s, A:min 1.6s, F:maj 1.6s, G:maj 1.6s, D:min 1.6s, A:min 1.6s, F:maj 1.6s, G:maj 1.6s, D:min 1.6s, A:min 1.3s"
1187,"N 0.0s, A:min 21.5s, B:7 7.2s, C:maj 7.2s, D:min 7.4s, E:min7 7.0s, A:min 7.3s, F:maj7 2.4s"
1189,"N 7.8s, F#:min 37.2s, A:maj 1.8s, F#:min 1.8s, A:maj 1.8s, F#:min 1.8s, A:maj 1.9s, F#:min 1.8s, A:maj 1.7s, F#:min 2.5s"
1190,"N 0.0s, E:maj 38.9s, G:maj 0.9s, F#:maj 0.7s, F:maj 1.0s, E:maj 0.6s, G:maj 1.0s, F#:maj 0.6s, F:maj 1.0s, E:maj 0.7s, G:maj 1.0s, F#:maj 0.6s, F:maj 1.0s, E:maj 0.7s, G:maj 1.0s, F#:maj 0.6s, F:maj 1.0s, E:min 8.9s"
1191,"N 0.0s, F:maj 7.7s, C:maj 1.3s, F:maj 16.2s, F:maj7 2.1s, F:maj 18.7s, F:maj7 4.8s, F:maj 9.2s"
1192,"N 4.4s, C:min 1.4s, N 1.7s, G:maj 3.0s, C:min 1.6s, Ab:maj 1.5s, G:maj 2.3s, F:min 0.8s, C:min 1.5s, Ab:maj 1.6s, G:maj 3.2s, C:min 1.7s, Ab:maj 1.6s, G:maj 3.3s, C:min 25.0s, C:min/b3 2.8s, Ab:maj 1.4s, C:min/b3 1.2s"
1193,"N 9.2s, Ab:maj 9.0s, C#:min/5 1.8s, C#:min 2.1s, Ab:maj 4.5s, Eb:maj/5 2.6s, Ab:maj 5.4s, Eb:maj 2.4s, C#:min 2.7s, Eb:maj 1.4s, Ab:maj 10.4s, Eb:maj 6.2s, Ab:maj 2.3s"
1194,"N 0.5s, F:maj 0.5s, G:maj 0.6s, A:min 2.3s, E:min 2.1s, A:min 11.2s, E:min 2.0s, A:min 2.4s, E:min 1.1s, A:min 3.3s, E:min 2.0s, A:min 2.4s, E:min 2.2s, A:min 2.3s, E:min 2.1s, A:min 6.7s, E:min 2.0s, A:min 2.6s, E:min 2.0s, N 4.7s"
1198,"N 0.0s, D:maj 7.2s, C:maj 1.3s, D:min 15.2s, C:maj 1.0s, D:min 4.5s, D:maj 11.0s, C:maj 1.3s, D:maj 3.1s, D:min 12.1s, C:maj 1.4s, D:maj 1.8s"
1199,"N 3.3s, C#:maj 2.1s, Eb:min 2.4s, Bb:min 4.3s, Eb:min 2.5s, F#:maj 2.2s, C#:maj 1.6s, Eb:min 8.9s, F#:maj 2.2s, C#:maj 2.0s, Eb:min 2.4s, Bb:min 4.2s, Eb:min 4.5s, C#:maj 2.5s, Eb:min 1.0s, Ab:maj 1.6s, Bb:min 2.0s, C#:maj 2.2s, Eb:min 4.2s, C#:maj 2.4s, Eb:min 1.4s"
1219,"N 0.9s, C:maj 59.1s"
1231,"N 0.0s, E:maj 18.9s, E:7 10.1s, E:min 2.2s, E:7 28.8s"
1232,"N 0.0s, C#:maj 6.8s, F#:maj 2.5s, B:maj/5 4.2s, C#:maj 6.1s, F#:maj 8.5s, C#:maj 5.5s, N 1.0s, F#:maj 7.8s, N 6.6s, C#:maj 1.6s, F#:maj 9.3s"
1235,"N 0.0s, F#:maj 60.0s"
1275,N 60.0s
1277,"N 0.0s, Eb:maj 4.1s, Eb:7 4.5s, Ab:7 2.6s, F:min7 1.3s, Eb:7 2.3s, Ab:maj 6.7s, Eb:7 1.8s, Ab:maj 2.5s, Bb:7 0.7s, Eb:7 1.6s, Ab:7 1.7s, Eb:7 1.8s, Ab:maj 1.1s, F:min 1.8s, Ab:maj 2.8s, Eb:7 0.5s, Ab:7 2.4s, Bb:7 1.3s, Ab:7 3.4s, C#:7 1.8s, Eb:7 0.7s, Bb:7 1.6s, F:7 0.5s, Eb:7 0.8s, Ab:7 2.4s, Eb:7 1.8s, F:7 0.8s, Eb:7 0.6s, F:min7 1.6s, Bb:min7 1.6s, F#:7 0.8s"
1354,"N 0.0s, F#:maj 1.5s, D:maj 1.3s, D:maj/2 1.9s, N 1.1s, F#:min 3.6s, D:maj 1.0s, E:min 1.1s, F#:maj 4.5s, A:maj 0.9s, D:maj 1.5s, E:maj 4.2s, F#:maj 1.0s, A:maj 0.9s, D:maj 0.9s, E:maj 1.1s, F#:min 0.9s, N 2.7s, F#:min 1.9s, D:maj 0.9s, E:maj 1.2s, F#:maj 4.5s, A:maj 0.9s, D:maj 1.0s, E:maj 1.0s, F#:maj 2.8s, E:maj 1.0s, F#:maj 8.9s, B:maj 2.8s, N 1.3s, D:maj 1.0s, C#:maj 0.7s"
1381,"N 9.8s, C:maj 0.6s, D:maj 0.4s, E:maj 1.3s, A:min 2.6s, G:maj 1.3s, C:maj 1.3s, A:min 2.6s, G:maj 1.3s, C:maj 1.3s, A:min 2.6s, G:maj 1.3s, C:maj 1.3s, A:min 2.6s, G:maj 1.3s, C:maj 1.3s, A:min 2.6s, G:maj 1.3s, C:maj 1.3s, A:min 2.6s, G:maj 1.3s, C:maj 1.3s, A:min 1.6s, C:maj 1.0s, D:min 1.3s, A:min 3.9s, D:min 1.3s, A:min 1.6s, C:maj 0.9s, A:min 0.7s, N 3.5s, C:maj 0.6s"
1417,"N 0.4s, E:maj 59.6s"
1418,"N 0.0s, A:maj 26.3s, C:maj 3.1s, G:maj 3.2s, A:maj 6.1s, C:maj 3.0s, G:maj 3.2s, A:maj 5.9s, C:maj 2.4s, D:maj 0.7s, G:maj 3.1s, A:maj 3.0s"
1419,"N 0.1s, E:maj 2.3s, D:maj 3.8s, E:maj 3.7s, D:maj 3.9s, E:maj 8.8s, D:maj 3.4s, E:maj 3.4s, D:maj 3.3s, E:maj 3.3s, D:maj 3.4s, E:maj 3.2s, D:maj 3.3s, E:maj 3.2s, D:maj 3.3s, E:maj 3.2s, D:maj 3.3s, E:maj 1.0s"
1420,"N 7.2s, E:maj 44.9s, D:maj 3.6s, C:maj 3.4s, B:maj 0.9s"
1450,"N 13.4s, Bb:maj 4.2s, N 13.3s, Bb:maj 3.6s, N 20.2s, Bb:maj 4.2s, N 1.0s"
1451,"N 17.8s, A:maj 12.5s, C:maj 0.8s, A:maj 3.7s, C:maj 1.2s, D:maj 1.5s, A:maj/5 1.7s, A:maj 1.9s, D:maj 1.2s, E:maj 1.5s, F#:min 1.0s, A:maj 1.3s, D:maj 1.3s, E:maj 1.9s, A:maj 10.7s"
1474,"N 4.5s, B:min 2.9s, G:maj 1.6s, N 1.6s, F#:maj 3.1s, B:min 3.1s, G:maj 1.6s, E:maj 1.5s, D:maj 1.5s, A:maj 1.5s, G:maj 1.3s, A:maj 1.6s, B:min 2.9s, G:maj 1.4s, E:maj 1.5s, D:maj 2.9s, E:maj 2.9s, B:min 3.1s, G:maj 1.5s, E:maj 1.5s, D:maj 1.5s, A:maj 1.5s, G:maj 1.4s, A:maj 1.6s, B:min 2.9s, G:maj 1.4s, E:maj 1.5s, D:maj 1.6s, A:maj 1.4s, E:min 1.6s"
1475,"N 0.1s, Eb:maj 1.8s, Bb:maj/3 1.8s, C:min 1.5s, A:dim 1.2s, Ab:maj 1.4s, B:maj 1.3s, Eb:maj 1.4s, Bb:maj 1.4s, Eb:maj 1.6s, Bb:maj 1.9s, C:min 1.4s, D:maj/5 1.3s, Ab:maj 1.4s, B:maj 1.3s, Eb:maj 1.3s, Bb:maj 1.4s, Eb:maj 1.6s, Bb:maj 2.0s, C:min 1.4s, A:dim 1.3s, Ab:maj 1.4s, B:maj 1.3s, Eb:maj 1.4s, Bb:maj 1.4s, Eb:maj 2.7s, C:min 1.5s, A:min 1.7s, Ab:maj 1.4s, B:7 1.4s, Eb:maj 1.3s, Bb:maj 1.5s, Eb:maj 1.4s, Bb:maj/3 1.2s, C:min 1.5s, Ab:maj 1.5s, Ab:min7 1.3s, A:dim 1.2s, Eb:maj 1.5s, Bb:maj 1.3s, Eb:maj 2.2s"
1476,"N 0.8s, G:min 45.3s, D:maj 2.6s, G:min 3.7s, Eb:maj 2.1s, G:min 4.0s, C:min 1.3s"
1499,"N 0.0s, C:maj 1.7s, F:maj 2.0s, G:maj 1.4s, C:maj 1.1s, F:maj 1.4s, C:maj 2.5s, F:maj 4.7s, G:maj 7.0s, F:maj 3.0s, C:maj 2.0s, G:maj 3.5s, F:maj 1.6s, C:maj/5 1.0s, A:min 1.4s, C:maj 2.1s, F:maj 1.5s, G:maj 6.1s, C:maj/5 1.9s, F:maj 3.9s, C:maj 6.3s, D:min 0.5s, F:maj 1.6s, G:maj 0.7s, C:maj 0.9s"
1526,"N 3.9s, Bb:min 3.8s, C#:maj 1.4s, Eb:maj 2.1s, Bb:min 1.9s, Bb:min/5 1.9s, C#:maj 1.4s, Eb:maj 2.1s, Bb:min 11.0s, Ab:maj 1.8s, C#:maj 0.9s, Eb:maj 1.0s, Bb:min 3.6s, F#:maj 1.8s, C#:maj 1.9s, Bb:min 3.6s, F#:maj 1.9s, C#:maj 1.8s, Bb:min 3.7s, F#:maj 1.8s, C#:maj 1.9s, Bb:min 3.6s, F#:maj 1.1s"
1529,"N 7.6s, C#:min 14.1s, Eb:maj 0.7s, C#:min 37.6s"
1530,"N 0.2s, B:min 4.4s, D:maj 1.7s, E:maj 1.9s, E:maj/b7 1.7s, B:min 1.8s, D:maj 1.7s, E:maj 1.9s, D:maj 1.7s, B:min 1.8s, D:maj 1.8s, E:maj 1.8s, D:maj 1.8s, B:min 1.8s, D:maj 1.8s, E:maj 2.0s, D:maj 1.7s, B:min 1.2s, E:maj 0.6s, A:maj 2.3s, E:maj/3 3.6s, C#:min 1.0s, A:maj 2.6s, Ab:min 1.3s, A:maj 1.6s, B:maj 1.9s, D:maj 1.7s, E:maj 1.8s, D:maj 1.8s, B:maj 1.7s, D:maj 1.8s, E:maj 1.8s, D:maj 2.1s"
1531,"N 6.0s, Eb:min 1.5s, F#:maj 1.8s, Eb:min 1.9s, F#:maj 1.8s, Eb:min 1.9s, F#:maj 1.8s, Eb:min 1.9s, F#:maj 1.7s, Eb:min 1.9s, F#:maj 1.7s, Eb:min 2.0s, F#:maj 1.7s, Eb:min 2.0s, F#:maj 1.7s, Eb:min 1.9s, F#:maj 1.8s, Eb:min 1.8s, F#:maj 1.8s, Eb:min 1.8s, F#:maj 1.8s, Eb:min 1.8s, F#:maj 1.9s, Eb:min 1.8s, F#:maj 1.8s, Eb:min 1.8s, F#:maj 2.0s, Eb:min 1.6s, F#:maj 1.9s, Eb:min 1.8s, F#:maj 1.7s"
1534,"N 0.3s, E:min 3.5s, C:maj 2.9s, E:min 4.1s, C:maj 3.5s, B:min 3.6s, C:maj 3.5s, B:min 3.6s, C:maj 3.5s, E:min 3.5s, C:maj 3.5s, E:min 3.5s, C:maj 3.6s, B:min 3.5s, C:maj 3.5s, B:min 3.5s, C:maj 3.5s, E:min 1.8s, G:maj 1.8s"
1535,"N 0.2s, C:maj 3.6s, G:maj 1.9s, C:maj 12.3s, Eb:maj 1.2s, D:maj 1.4s, Bb:maj 1.4s, C:maj 1.3s, Eb:maj 1.3s, D:maj 1.3s, Bb:maj 1.3s, C:min 13.5s, D:maj/3 1.4s, Bb:maj 1.3s, C:min 2.7s, D:maj/3 1.4s, Bb:maj 1.2s, C:maj 0.8s, G:maj 4.6s, C:maj 4.2s, G:maj 1.2s, C:maj 0.5s"
1536,"N 6.9s, C:maj 1.9s, E:min 4.8s, C:maj 1.8s, E:min7 5.0s, C:7 1.7s, E:min7 5.2s, C:maj 1.6s, E:min 5.0s, C:maj 1.6s, E:min7 5.0s, C:maj 1.7s, E:min 5.0s, C:maj 1.7s, E:min 2.4s, B:7 0.9s, N 6.0s"
1540,"N 0.3s, A:maj 11.7s, F#:maj 1.5s, E:maj 1.5s, F#:maj 1.4s, E:maj 1.5s, A:maj 5.8s, F#:maj 1.5s, E:maj 1.5s, F#:maj 1.4s, E:maj 1.5s, E:min 0.7s, F:maj 0.7s, G:maj 1.5s, E:min 1.4s, F:maj 2.9s, E:min 1.5s, F:maj 1.4s, G:maj 2.9s, B:maj 3.0s, A:maj/5 2.8s, E:min 1.5s, F:maj 1.4s, G:maj 2.9s, F#:maj 2.9s, F:maj 2.9s"
1541,"N 0.9s, F#:min 5.8s, C#:min 1.5s, E:min 1.6s, B:min/b3 1.5s, F#:min 1.5s, C#:min 1.6s, E:min 1.6s, B:min 1.5s, F#:min 1.6s, C#:min 1.5s, E:min 1.5s, B:min 1.5s, F#:min 1.5s, C#:min 1.5s, E:min 1.5s, B:min 1.4s, C#:min 1.5s, B:min 1.5s, E:min 1.6s, F#:min 1.6s, C#:min 1.5s, B:min 1.5s, C#:min 1.5s, B:min 1.5s, E:min 1.5s, F#:min 1.5s, C#:min 1.5s, E:min 1.6s, B:min 1.6s, F#:min 1.5s, C#:min 1.5s, E:min 1.5s, B:min 1.5s, F#:min 1.5s, C#:min 1.5s, E:min 1.5s, B:maj 0.5s"
1542,"N 0.0s, A:min 3.2s, E:min 2.9s, A:min 3.1s, E:min 2.9s, A:min 1.6s, E:min 1.5s, F:maj 3.0s, A:min 3.0s, F:maj 2.9s, G:maj 1.6s, B:min 1.5s, E:min 1.5s, F:maj 1.3s, G:maj 1.7s, B:min 1.4s, E:min 1.5s, F:maj 2.9s, G:maj 1.6s, B:min 1.4s, E:min 1.6s, F:maj 1.4s, G:maj 1.6s, B:min 1.5s, E:min 1.5s, F:maj 2.9s, A:min 4.6s, G:maj/5 1.3s, D:maj 1.7s, C:maj 1.1s"
1546,"N 0.3s, A:maj 4.9s, E:maj 1.6s, A:maj 5.0s, E:maj/5 0.6s, E:maj 1.0s, A:maj 2.5s, B:min 0.8s, A:maj 2.2s, E:maj 1.1s, A:maj 5.5s, E:maj 1.0s, A:maj 1.7s, D:maj 1.7s, A:maj/3 1.6s, E:maj 1.7s, A:maj 1.6s, D:maj 1.7s, A:maj/3 1.6s, E:maj/5 1.8s, D:maj 1.4s, A:maj 1.7s, E:maj 3.3s, D:maj 1.6s, A:maj 1.7s, E:maj 3.3s, A:maj 1.7s, D:maj/5 1.4s, A:maj 2.1s, E:maj 1.3s, A:maj 0.5s"
1590,"N 3.9s, B:min 0.5s, D:maj 10.9s, E:maj 2.7s, G:maj 2.8s, E:maj 2.9s, G:maj 2.9s, D:maj 11.4s, E:maj 2.7s, G:maj 2.8s, E:maj 2.9s, G:maj 2.8s, B:min 0.7s, D:maj 10.1s"
1592,"N 13.5s, Bb:maj/3 0.7s, D:min 13.0s, D:maj 12.1s, D:min 5.8s, F:maj 1.3s, D:maj 1.6s, F:maj 0.8s, A:maj 0.8s, D:maj 10.5s"
1593,"N 0.3s, C#:maj 5.7s, N 1.0s, B:maj 6.6s, C#:min 6.6s, B:maj 6.6s, C#:min 6.5s, B:maj 6.6s, C#:min 6.1s, A:maj 0.6s, B:maj 6.7s, C#:min 3.2s, C#:maj 3.3s"
1595,"N 0.2s, B:maj 59.8s"
1596,"N 11.7s, G:maj 13.4s, B:min 2.9s, G:maj 3.1s, D:maj 3.2s, B:min 2.9s, G:maj 3.2s, D:maj 5.1s, G:maj 1.2s, C:maj 1.1s, D:maj/3 0.7s, G:maj 2.0s, D:maj 1.2s, G:maj 1.1s, C:maj 1.2s, G:maj 1.7s, B:min 2.9s, G:maj 1.1s"
1599,"N 0.9s, E:maj 1.1s, A:maj 2.1s, E:maj 15.5s, A:maj 1.0s, E:maj 0.7s, A:maj 0.8s, E:maj 0.8s, A:maj 4.2s, E:maj 0.7s, A:maj 0.9s, E:maj 1.0s, D:maj 0.6s, E:maj 0.8s, A:maj 1.0s, E:maj 13.7s, A:maj 1.0s, E:maj 1.0s, A:maj 0.7s, E:maj 2.5s, A:maj 0.8s, E:maj 0.9s, A:maj 0.8s, E:maj 0.7s, A:maj 0.9s, E:maj 0.8s, A:maj 0.8s, E:maj 3.3s"
1601,"N 0.1s, C#:min 1.3s, N 3.3s, C#:min 2.9s, N 1.3s, C#:min 3.0s, A:maj 1.3s, C#:min 3.0s, A:maj 1.2s, C#:min 1.1s, C#:min/5 1.9s, A:maj 1.3s, C#:min 0.9s, C#:min/5 2.1s, A:maj 1.3s, C#:min 3.0s, A:maj 1.2s, C#:min 3.0s, A:maj 1.2s, C#:min 17.8s, Ab:maj 1.1s, C#:min 0.8s, A:maj 1.3s, C#:maj 0.8s, Ab:maj 1.9s, A:maj 1.4s, C#:maj 0.6s"
1603,"N 0.6s, Eb:maj 4.7s, Bb:maj 0.8s, Eb:maj 1.0s, F#:maj 0.8s, Eb:maj 2.8s, F#:maj 0.9s, Eb:maj 1.0s, Bb:maj 0.9s, Eb:maj 1.0s, F#:maj 0.7s, Eb:maj 1.0s, Bb:maj 0.8s, Eb:maj 1.0s, F#:maj 0.8s, B:maj 0.8s, G:maj 0.9s, B:maj 0.8s, G:maj 0.8s, B:maj 0.8s, G:maj 0.9s, G:maj/3 0.8s, G:maj 2.6s, B:maj 0.7s, G:maj 2.5s, B:maj 0.7s, G:maj 0.9s, Eb:maj 2.6s, F#:maj 0.7s, Eb:min 1.2s, Bb:maj 0.7s, Eb:min 2.9s, Bb:maj 0.7s, Eb:maj 1.0s, F#:maj 0.9s, Eb:min 2.9s, F#:maj 0.6s, B:maj 0.8s, G:maj 0.8s, G:maj/3 1.6s, B:min 0.8s, G:maj 5.8s, B:maj 0.7s, G:maj 0.9s, B:maj 0.7s, G:maj 0.9s, Eb:maj 1.2s"
1604,"N 6.6s, E:maj 0.8s, C:maj 3.8s, E:min 5.5s, C:maj 0.8s, E:min 16.5s, C:maj/3 3.6s, G:maj 1.8s, F:maj 1.5s, E:min 0.8s, C:maj 0.5s, E:min 1.0s, C:maj 0.8s, G:maj 1.7s, F:maj 1.3s, E:min 12.9s"
1605,"N 5.9s, A:min/5 3.0s, C:maj 4.5s, G:maj 1.6s, D:maj 3.3s, E:min 3.0s, C:maj 3.1s, G:maj 2.9s, D:maj 2.9s, E:maj 3.1s, C:maj 3.9s, G:maj 2.4s, D:maj 2.8s, E:min 3.1s, C:maj 4.5s, G:maj 1.8s, D:7 2.9s, E:maj 3.0s, C:maj 2.3s"
1610,"N 1.3s, D:maj/2 3.3s, D:maj 1.4s, E:maj 1.4s, G:maj 0.7s, D:maj/3 0.6s, E:maj 1.4s, G:maj 0.5s, D:maj/3 0.7s, E:maj 1.4s, G:maj 0.5s, F#:min 0.5s, E:maj 1.6s, G:maj 0.5s, D:maj/3 0.8s, E:maj 1.4s, G:maj 0.7s, D:maj/3 0.6s, E:maj 1.4s, G:maj 0.5s, F#:min 0.5s, D:maj 0.4s, E:min 1.4s, G:maj 0.4s, F#:min 0.5s, D:maj 0.3s, E:maj 1.4s, C#:maj 2.7s, F:maj 2.7s, C#:maj 2.8s, F:maj 2.6s, G:maj 1.0s, D:maj 0.4s, E:maj 1.3s, G:maj 1.0s, D:maj 0.3s, E:maj 1.4s, G:maj 0.9s, D:maj 0.4s, E:maj 1.4s, G:maj 0.6s, D:maj/3 0.7s, E:maj 1.5s, C#:maj 2.7s, F:maj 2.6s, C#:maj 2.7s, F:maj 4.3s"
1611,"N 2.9s, G:maj 0.8s, C:maj 0.7s, F:maj 6.7s, G:maj 0.9s, C:maj 0.7s, F:maj 1.3s, G:maj 0.8s, C:maj 0.7s, F:maj 1.3s, G:maj 0.7s, C:maj 0.8s, F:maj 1.3s, G:maj 0.8s, C:maj 0.8s, F:maj 1.3s, G:maj 0.9s, C:maj 0.7s, F:maj 0.7s, E:min 0.7s, G:maj 0.8s, C:maj 0.6s, F:maj 0.8s, E:min 1.3s, C:maj 0.8s, F:maj 0.7s, E:min 0.6s, G:maj 0.7s, C:maj 0.9s, F:maj 0.7s, E:min 0.6s, G:maj 0.8s, C:maj 0.7s, F:maj 0.7s, E:min 0.7s, G:maj 0.8s, C:maj 0.7s, F:maj 0.7s, E:min 0.7s, G:maj 0.7s, C:maj 3.7s, F:maj 0.7s, E:min 0.7s, G:maj 0.8s, C:maj 0.7s, F:maj 0.8s, E:min 0.6s, G:maj 0.7s, C:maj 0.8s, F:maj 0.7s, N 9.6s"
1612,"N 0.2s, E:maj 3.5s, A:maj 3.4s, E:maj 3.5s, A:maj 3.4s, E:maj 3.4s, A:maj 3.4s, E:maj 3.4s, A:maj 3.3s, E:maj 3.4s, A:maj 3.3s, E:maj 3.4s, A:maj 3.4s, E:maj 3.2s, A:maj 3.3s, E:maj 3.3s, A:maj 3.3s, E:maj 5.9s"
1614,"N 0.0s, G:maj/5 6.9s, D:maj 53.1s"
1615,"N 0.8s, C:maj 6.5s, F:maj 0.6s, C:maj 1.2s, F:maj 0.7s, C:maj 1.2s, F:maj/3 0.6s, C:maj 1.2s, F:maj 0.7s, C:maj 8.6s, F:maj 0.6s, C:maj 1.3s, F:maj 0.6s, C:maj 8.7s, G:maj 0.6s, C:maj 1.3s, G:maj 0.6s, C:maj 1.3s, F:maj 0.6s, C:maj 1.3s, F:maj 0.6s, C:maj 1.2s, F:maj 0.7s, C:maj 1.2s, F:maj 0.6s, C:maj 17.0s"
1616,"N 7.3s, A:min 15.2s, C:maj 0.8s, G:maj 1.1s, A:maj 1.5s, C:maj 0.7s, A:min 27.6s, A:maj 5.0s, C:maj 0.8s"
1617,"N 2.2s, D:maj 1.6s, C#:maj 1.4s, A:maj 3.1s, D:maj 1.6s, C#:maj 1.3s, A:maj 3.0s, D:maj 1.9s, C#:maj 1.2s, A:maj 3.0s, D:maj 1.6s, C#:maj 1.4s, A:maj 3.0s, D:maj 1.6s, C#:maj 1.3s, A:maj 3.0s, D:maj 1.7s, C#:maj 1.3s, A:maj 3.0s, D:maj 1.6s, C#:min 1.3s, A:maj 3.1s, D:maj 1.7s, C#:min 1.3s, A:maj 3.0s, D:maj 1.6s, C#:min 1.4s, A:maj 3.2s, D:maj 1.5s, C#:maj 1.4s, A:maj 0.4s"
1618,"N 0.2s, C:maj 0.6s, F:maj 3.6s, G:maj 0.7s, C:maj 1.5s, G:maj 1.1s, C:maj 0.7s, F:maj 0.7s, E:min 0.6s, G:maj 0.8s, C:maj 1.3s, G:maj 1.3s, C:maj 4.2s, G:maj 1.1s, C:maj 1.3s, E:min 0.5s, G:maj 0.8s, C:maj 0.7s, F:maj 0.6s, G:maj 1.4s, C:maj 3.4s, N 10.0s, C:maj 7.3s, N 2.1s"
1619,"N 0.4s, A:maj 10.7s, D:maj 7.0s, A:maj 6.9s, D:maj 7.0s, A:maj 6.9s, C:maj 1.7s, E:min 1.7s, C:maj 1.7s, E:min 1.7s, C:maj 1.6s, E:min 1.7s, C:maj 1.6s, E:min 1.8s, A:min 7.4s"
1643,"N 0.1s, Eb:maj 26.6s, Ab:maj 3.3s, N 7.0s, Eb:maj 3.9s, Ab:maj 1.2s, Eb:maj 4.2s, Ab:maj 1.2s, Eb:maj 8.1s, G:maj 0.7s, Eb:maj/b7 1.2s, Ab:maj 0.8s, Eb:maj 1.6s"
1708,"N 0.1s, G:maj 1.6s, E:min 3.8s, A:min 1.3s, E:min/5 1.8s, A:min 2.0s, G:maj/3 3.7s, G:maj 5.8s, D:maj 0.5s, B:min 1.6s, B:maj 2.7s, A:maj 0.5s, G:maj 1.1s, D:maj 0.5s, B:maj 4.6s, G:maj 1.0s, D:maj 0.5s, B:maj 4.6s, G:maj 1.0s, D:maj 0.5s, B:maj 4.6s, G:maj 1.4s, B:maj 4.6s, G:maj 1.6s, B:maj 5.1s, F#:maj 1.0s, E:maj 1.4s, B:maj 0.9s"
1727,"N 0.8s, D:maj 28.3s, F:maj 3.0s, D:min 9.8s, D:maj 18.1s"
1841,"N 0.1s, C#:maj 1.5s, Eb:min 1.5s, Ab:maj 1.5s, F#:maj 1.5s, C#:maj 1.6s, Eb:min 1.5s, Ab:maj 1.5s, F#:maj 1.6s, C#:maj 1.5s, Eb:min 1.5s, Ab:maj 1.5s, F#:maj 1.6s, C#:maj 1.5s, Eb:min 1.6s, Ab:maj 1.5s, F#:maj 1.6s, C#:maj 1.5s, Eb:min 1.6s, Ab:maj 1.5s, F#:maj 1.6s, C#:maj 1.5s, Eb:min 1.5s, Ab:maj 1.5s, F#:maj 1.6s, C#:maj 1.6s, Eb:min 1.5s, Ab:maj 1.5s, F#:maj 1.6s, C#:maj 1.6s, Eb:min 1.6s, Ab:maj 1.6s, F#:maj 1.6s, C#:maj 1.6s, Eb:min 1.5s, Ab:maj 1.5s, F#:maj 1.6s, C#:maj 1.5s, Eb:min 1.6s, Ab:maj 1.1s"
1844,"N 37.1s, C:maj 1.8s, G:maj 1.9s, N 10.9s, C:maj 2.5s, N 4.6s, C:maj 1.2s"
