id,key,chords
1468,F:major,"G:min7 2.0s, C:7 2.0s, F:maj6 2.0s, A:hdim7 1.0s, D:7(b9) 1.0s, G:9 2.0s, C:9 2.0s, F:maj6 2.0s, A:hdim7 1.5s, D:7(b9) 0.5s, G:min7 2.0s, C:7 2.0s, F:maj6 2.0s, A:hdim7 1.0s, D:7(b9) 1.0s, G:9 2.0s, C:7 2.0s, F:maj6 4.0s, C:min7 2.0s, F:7 2.0s, Bb:maj 2.0s, Bb:min7 1.0s, Eb:7 1.0s, Ab:maj 2.0s, D:hdim7 1.5s, G:7(b9) 0.5s, C:7 4.0s, G:min7 2.0s, C:7 2.0s, F:maj6 2.0s, A:hdim7 1.0s, D:7(b9) 1.0s, G:9 2.0s, C:7 2.0s"
5226,C:major,"C:maj6(9) 2.0s, F:maj/9 1.5s, G:(3,5,b7,9,11,13) 0.5s, C:maj6(9) 2.0s, F:maj/9 1.0s, G:7(b9) 1.0s, Bb:maj7/9 1.0s, C:7 1.0s, Bb:maj/9 1.0s, C:7(b9) 1.0s, F:maj7 1.0s, C:(3,5,b7,9,b9,11,13) 1.0s, F:maj7 1.0s, D:min7 1.0s, F:min 0.5s, Db:maj7/3 1.5s, F:min6 2.0s, E:(3,5,b7,9,11,13) 0.5s, Bb:(3,5,b5,b7,9,11,13) 1.5s, A:(3,5,b7,9,11,13) 1.0s, Bb:dim 1.0s, B:min7 1.0s, E:7(b5,b9) 1.0s, A:min9 1.0s, D:(3,#5,b7) 1.0s, F:maj6/9 1.0s, G:(3,5,b7,9,11,13) 1.0s, F:maj/9 1.0s, G:7(b9) 0.5s, G:(3,5,b7,9,b9,11,13) 0.5s, C:maj6(9) 2.0s, F:maj/9 1.5s, G:(3,5,b7,9,11,13) 0.5s, C:maj6(9) 2.0s, F:maj/9 1.0s, G:7(b9) 1.0s, Bb:maj7/9 1.0s, C:7 1.0s, Bb:maj/9 1.0s, C:7(b9) 1.0s, F:maj7 1.0s, C:(3,5,b7,9,b9,11,13) 1.0s, F:maj7 1.0s, D:min7 1.0s, F:min 0.5s, Db:maj7/3 1.5s, F:min6 1.0s, F:min7 1.0s, E:(3,5,b7,9,11,13) 0.5s, Bb:(3,5,b5,b7,9,11,13) 1.5s, A:(3,5,b7,9,11,13) 1.0s, Bb:dim 1.0s, B:min7 1.0s, E:7(b5,b9) 1.0s, F:maj/9 1.0s, G:7(b9) 1.0s"
2518,C:major,"C:(3,5,b7,9,11,13) 2.0s, Bb:(3,5,b7,9,11,13) 2.0s, C:(3,5,b7,9,11,13) 2.0s, Bb:(3,5,b7,9,11,13) 2.0s, C:(3,5,b7,9,11,13) 2.0s, Bb:(3,5,b7,9,11,13) 2.0s, C:(3,5,b7,9,11,13) 2.0s, Bb:(3,5,b7,9,11,13) 2.0s, C:(3,5,b7,9,11,13) 2.0s, Bb:(3,5,b7,9,11,13) 2.0s, C:(3,5,b7,9,11,13) 2.0s, Bb:(3,5,b7,9,11,13) 2.0s, C:(3,5,b7,9,11,13) 2.0s, Bb:(3,5,b7,9,11,13) 2.0s, C:(3,5,b7,9,11,13) 2.0s, Bb:(3,5,b7,9,11,13) 2.0s, C:(3,5,b7,9,11,13) 2.0s, Bb:(3,5,b7,9,11,13) 2.0s, C:(3,5,b7,9,11,13) 2.0s, Bb:(3,5,b7,9,11,13) 2.0s, E:min7 2.0s, A:7 2.0s, Eb:min7 2.0s, Ab:9 1.0s, Ab:(3,5,b7,9,11,13) 1.0s, A:(3,5,b7,9,11,13) 2.0s, Gb:maj/9 1.0s, Ab:7 1.0s, E:min7 2.0s, A:(3,5,b7,9,11,13) 2.0s, C:(3,5,b7,9,11,13) 2.0s, B:(3,5,b7,9,11,13) 2.0s"
2400,Eb:major,"Eb:maj 1.0s, G:min 1.0s, C:min 2.0s, Ab:maj 1.0s, Eb:maj 1.0s, Bb:7 2.0s, Ab:maj 1.0s, Bb:maj 1.0s, C:min 1.0s, Ab:maj 1.0s, Eb:maj 1.0s, Bb:7 1.0s, Eb:maj 2.0s, Eb:maj 1.0s, G:min 1.0s, C:min 2.0s, Ab:maj 1.0s, Eb:maj 1.0s, Bb:7 2.0s, Ab:maj 1.0s, Bb:maj 1.0s, C:min 1.0s, Ab:maj 1.0s, Eb:maj 1.0s, Bb:7 1.0s, Eb:maj 2.0s, G:min 1.0s, D:7 1.0s, G:min 1.0s, D:7 1.0s, G:min 1.0s, D:7 1.0s, G:min 1.0s, C:7 1.0s, F:min 1.5s, Bb:7 0.5s, Eb:maj 1.0s, G:min 1.0s, C:min 2.0s, Ab:maj 1.0s, Eb:maj 1.0s, Bb:7 2.0s, Ab:maj 1.0s, Bb:maj 1.0s, C:min 1.0s, Ab:maj 1.0s, Eb:maj 1.0s, Bb:7 1.0s, Eb:maj 2.0s, G:min 1.0s, D:7 1.0s"
3988,Eb:major,"Eb:maj 1.0s, G:min 1.0s, F:min7 1.0s, Bb:7 1.0s, Eb:maj 2.0s, Eb:dim 2.0s, F:min7 2.0s, Bb:7 2.0s, Eb:maj 1.0s, E:dim 1.0s, F:min7 0.5s, Bb:7 0.5s, B:aug 1.0s, Eb:maj 1.0s, G:min 1.0s, F:min7 1.0s, Bb:7 1.0s, Eb:maj 3.5s, Eb:dim 0.5s, F:min7 2.0s, Bb:7 2.0s, Eb:maj 1.0s, C:min 1.0s, A:min 1.0s, D:7 1.0s, G:min 1.0s, Eb:dim 1.0s, C:9 0.5s, C:dim 1.5s, G:min 1.0s, A:dim 1.0s, G:min 0.7s, Bb:min6 0.7s, C:7 0.7s, F:min 1.0s, G:dim 1.0s, F:min6 0.5s, Bb:dim 1.5s, F:min 1.0s, Bb:dim 1.0s, Ab:maj6 0.7s, Ab:min6 0.7s, Bb:7 0.7s, Eb:maj 1.0s, G:min 1.0s, F:min7 1.0s, Bb:7 1.0s, Eb:maj 3.5s, Eb:dim 0.5s, F:min7 2.0s, Bb:7 2.0s"
4655,C:major,"C:maj 4.0s, G:7 4.0s, C:maj 4.0s, G:7 4.0s, C:maj 2.0s, D:7 2.0s, G:7 4.0s, C:maj 4.0s, E:7 1.0s, A:7 1.0s, D:7 1.0s, G:7 1.0s, C:maj 4.0s, G:7 4.0s, C:maj 4.0s, G:7 4.0s, C:maj 2.0s, C:7 2.0s, F:maj 4.0s, C:maj 2.0s, G:7 2.0s"
4604,Eb:major,"G:7 4.0s, C:min 1.0s, Eb:maj 1.0s, D:maj 1.0s, Db:maj 1.0s, C:min 4.0s, C:min 4.0s, G:7 8.0s, C:min 8.0s, G:7 8.0s, C:min 1.5s, Bb:maj 0.5s, C:min 6.0s, G:7 8.0s, C:min 4.0s"
1856,G:major,"E:min 1.0s, A:min6/5 1.0s, E:min 2.0s, E:min/b3 1.0s, A:min6 1.0s, B:maj 2.0s, A:min 0.8s, A:min7 0.2s, D:sus4(7) 0.8s, D:7 0.2s, G:maj7 1.0s, C:maj 1.0s, F:maj/3 1.0s, B:7 1.0s, E:min 2.0s, G#:dim 1.0s, E:7 1.0s, A:min 1.0s, A:min/b3 1.0s, B:hdim7 1.0s, E:7 1.0s, A:min 2.0s, F#:7 2.0s, B:sus4(7) 1.0s, B:7 1.0s, E:min 1.0s, A:min6/5 1.0s, E:min 2.0s, E:min/b3 1.0s, A:min6 1.0s, B:maj 2.0s, A:min 0.8s, A:min7 0.2s, D:7 1.0s, G:maj7 1.0s, C:maj 1.0s, F:maj/3 1.0s, B:7 1.0s, E:min 2.0s"
566,Eb:major,"C:7(b9) 1.0s, F:min7 1.0s, Bb:7(b9) 1.2s, Eb:maj7 1.8s, C:min7 2.0s, F:min7 2.0s, Bb:7(b9) 2.0s, Eb:maj7 2.0s, G:hdim7 1.0s, C:7(b9) 1.0s, F:min7 2.0s, F:hdim7/4 2.0s, Eb:maj7 2.0s, C:min7 2.0s, F:min7 2.0s, Bb:7(b9) 2.0s, Eb:maj7 2.0s, G:hdim7 1.0s, C:7(b9) 2.5s, F:min 0.5s, A:hdim7 1.0s, D:7(b9) 1.0s, G:min 2.0s, E:hdim7 2.0s, A:min7 2.0s, D:7(b9) 2.0s, G:min 2.0s, G:hdim7 1.0s, C:7(b9) 1.0s, F:min7 2.0s, Bb:7(b9) 2.0s, Eb:maj7 2.0s, C:min7 2.0s, F:min7 2.0s, Bb:7(b9) 2.0s, Eb:maj7 1.0s"
5668,C:major,"C:maj 2.0s, G:maj 4.0s, C:maj 2.0s, C:maj 2.0s, G:maj 4.0s, C:maj 2.0s, G:maj 2.0s, D:min 4.0s, G:maj 2.0s, C:maj 2.0s, G:maj 4.0s, C:maj 2.0s"
2849,B:major,"B:maj 2.0s, G#:min 2.0s, G:7 2.0s, F#:7 2.0s, B:maj 2.0s, G#:min 2.0s, G:7 2.0s, F#:7 1.0s, F:7 1.0s, E:9 0.5s, Eb:9 0.5s, D:9 0.5s, Db:9 0.5s, D:9 0.5s, D#:9 0.4s, E:9 1.1s, E:9 0.5s, Eb:9 0.5s, D:9 0.5s, Db:9 0.5s, D:9 0.2s, D#:9 0.2s, E:9 0.2s, F:9 0.1s, F#:9 1.1s, B:maj 2.0s, F:min7 2.0s, E:maj7 2.0s, C#:min7 1.0s, F#:(3,5,b7,9,11) 1.0s, B:maj 2.0s, F:min7 2.0s, E:maj7 2.0s, C#:min7 1.0s, F#:(3,5,b7,9,11) 17.0s, B:maj 2.0s, G#:min 2.0s"
1589,Bb:major,"Bb:maj 1.5s, Bb:aug 1.5s, Eb:maj 1.5s, Bb:maj 3.0s, C:7 1.5s, F:7 1.0s, C:min7 0.5s, F:7 1.5s, Bb:maj 1.5s, Bb:maj 1.5s, Eb:maj 1.5s, Bb:maj 3.0s, F:7 0.5s, Eb:min 0.8s, F:7 0.2s, Bb:maj 1.0s, Eb:maj6 0.5s, Bb:maj 1.5s, F:7 3.0s, Bb:maj 0.5s, F:7 0.5s, Bb:maj 1.5s, D:7 0.5s, G:min 1.5s, C:7 1.5s, F:7 1.0s, C:min7 0.5s, F:7 1.5s, Bb:maj 1.5s, Bb:aug 1.5s, Eb:maj 1.5s, Bb:maj 3.0s, F:7 0.5s, Eb:maj6 0.5s, F:7 0.5s, Bb:maj 1.0s, Eb:maj 0.5s, Bb:maj 3.0s, Eb:min 1.5s, Bb:maj 3.0s, Eb:maj 3.0s, Bb:maj 2.5s, F:dim 0.5s"
1439,F:major,"B:dim 1.0s, Bb:maj6 1.0s, F:maj6/3 1.0s, F:maj6 1.0s, B:dim 1.0s, Bb:maj6 1.0s, F:maj6/3 1.0s, F:maj6 1.0s, B:dim 1.0s, Bb:maj6 1.0s, F:maj6/3 1.0s, F:maj6 1.0s, G:9 1.0s, C:9 0.8s, C:(3,#5,b7,9) 0.2s, F:maj6 2.0s, B:dim 1.0s, Bb:maj6 1.0s, F:maj6/3 1.0s, F:maj6 1.0s, B:dim 1.0s, Bb:maj6 1.0s, F:maj6/3 1.0s, F:maj6 1.0s, B:dim 1.0s, Bb:maj6 1.0s, F:maj6/3 1.0s, F:maj6 1.0s, G:9 1.0s, C:9 0.8s, C:(3,#5,b7,9) 0.2s, F:maj6 1.0s, F:7 1.0s, Bb:maj6 2.0s, B:dim 2.0s, F:maj6 2.0s, C:min7 1.0s, F:9 1.0s, Bb:maj6 2.0s, B:dim 2.0s, F:maj6 1.0s, D:7(b9) 1.0s, G:hdim7 1.0s, C:7 1.0s, B:dim 1.0s, Bb:maj6 1.0s, F:maj6/3 1.0s, F:maj6 1.0s, B:dim 1.0s, Bb:maj6 1.0s, F:maj6/3 1.0s, F:maj6 1.0s, B:dim 1.0s, Bb:maj6 1.0s, F:maj6/3 1.0s, F:maj6 1.0s"
419,Eb:major,"Eb:maj 3.0s, Bb:7 6.0s, Eb:maj 3.0s, C:7 1.5s, Bb:maj 3.0s, F:7 2.0s, C:7 0.5s, F:7 0.5s, Bb:7 1.5s, Eb:maj 3.0s, Bb:7 6.0s, Eb:maj 4.5s, C:7 1.5s, Bb:maj 3.0s, F:7 3.0s, Bb:7 3.0s, Ab:maj 3.0s, Eb:maj 3.0s, F:7 3.0s, F:min7 1.5s, Bb:7 1.5s, Eb:7 3.0s"
3248,Ab:major,"Ab:dim 1.5s, Ab:maj 2.5s, Ab:dim 2.0s, Ab:maj6 2.0s, Ab:7(b9) 2.0s, Eb:9 4.0s, Eb:9 2.0s, Ab:maj 4.0s, Db:maj 2.0s, Ab:maj 2.0s, F:min 4.0s, Bb:7 2.0s, Eb:7 2.0s, Ab:dim 1.5s, Ab:maj 2.5s, Ab:dim 2.0s, Ab:maj6 2.0s, Ab:7(b9) 2.0s, Eb:9 2.0s, Ab:7(b9) 2.0s, Eb:9 2.0s, Ab:maj 4.0s, Bb:7 2.0s, Eb:7 2.0s, C:min 1.5s, F:min 0.5s, Bb:min7 1.5s, Eb:7 0.5s"
1855,A:major,"A:maj 2.0s, E:maj 2.0s, A:maj 2.0s, E:7 2.0s, A:maj 1.0s, E:maj 1.0s, F#:min 1.0s, A:maj/b7 1.0s, D:maj 1.0s, D:min 1.0s, A:maj 3.0s, E:maj 1.0s, F#:min 1.0s, A:maj/b7 1.0s, D:maj 1.0s, D:min 1.0s, A:maj 2.0s, F#:min 2.0s, D:maj 2.0s, G:maj 2.0s, A:maj 2.0s, F#:min 2.0s, B:7 2.0s, D:min 2.0s, A:maj 4.0s, E:maj 2.0s, A:maj 2.0s, A:maj 1.0s, E:maj 1.0s, F#:min 1.0s, A:maj/b7 1.0s, D:maj 1.0s, D:min 1.0s, A:maj 3.0s, E:maj 1.0s, F#:(5) 0.8s, A:7 1.2s, D:maj 1.0s, D:min 1.0s"
6134,Eb:major,"Eb:maj 1.0s, Bb:aug 1.0s, Eb:maj 1.0s, Bb:aug 1.0s, Eb:maj 2.0s, Eb:maj/3 0.5s, Cb:7/5 0.5s, F:min7/4 1.0s, F:min 1.0s, E:dim/b6 1.0s, F:min 1.0s, E:dim/b6 1.0s, F:7 2.0s, F:min7/4 1.0s, Bb:7 1.0s, Eb:maj 1.0s, Bb:aug 1.0s, Eb:maj 1.0s, Bb:aug 1.0s, Eb:maj 2.0s, Eb:maj/3 0.5s, Cb:7/5 0.5s, F:min7/4 1.0s, F:7 2.0s, Bb:maj 1.0s, G:7 1.0s, C:7 1.0s, F:7 1.0s, F:min7 0.5s, F:hdim7 0.5s, Bb:7 1.0s, Eb:maj 2.0s, C:aug 1.0s, C:7 1.0s, F:min 1.0s, C:(3,#5,b7) 1.0s, F:min7 1.5s, C:7 0.5s, F:min7/4 1.5s, Bb:7 0.5s, F:9/5 1.0s, Bb:7 1.0s, Eb:maj 1.0s, F:7 1.0s, Bb:maj 0.5s, C:min 0.5s, C#:dim7 0.5s, Bb:7/3 0.5s, Eb:maj 1.5s, G:hdim7 0.5s, Db:7 1.0s, C:7 1.0s, F:min7 1.0s, C:(3,#5,b7) 1.0s, F:min7 1.5s, C:7 0.5s, F:min7 1.0s, F#:dim7 1.0s, G:min7 1.0s, C:7 1.0s"
895,G:major,"G:maj 4.0s, C:9 4.0s, G:maj7 2.2s, G:maj6 1.8s, C:9 8.0s, G:maj7 4.0s, F:maj6 4.0s, A:min7 3.0s, D:7 1.0s, G:maj 4.0s, C:9 4.0s, G:maj7 2.2s, G:maj6 1.8s, C:9 8.0s, G:maj7 4.0s, F:maj6 4.0s"
6218,F:major,"F:9 1.7s, C:7(#9) 2.2s, F:9 1.7s, C:7 1.8s, C:(3,#5,b7) 0.5s, F:9 1.8s, Ab:min7 1.0s, Db:9 1.5s, Ab:(b3,5,b7,9,11) 0.5s, Db:7 1.2s, Db:min7 0.8s, Gb:9 1.0s, F:9 2.0s, C:7(#9) 2.2s, F:9 1.8s, C:7 1.8s, C:(3,#5,b7) 0.5s, F:9 1.8s, Bb:(b3,5,b7,9,11) 1.0s, Eb:7 1.5s, B:maj7(#11) 2.0s, C:7(#9) 1.5s, F:9 0.2s, F:9 1.8s, C:7(#9) 2.2s, F:9 1.8s, C:7 1.8s, C:(3,#5,b7) 0.5s, F:9 1.8s, Ab:min7 1.0s, Db:9 1.5s, Ab:(b3,5,b7,9,11) 0.5s, Db:7 1.2s, Db:min7 0.8s, Gb:9 1.0s, F:9 2.0s, C:7(#9) 2.2s, F:9 1.8s, C:7 1.8s, C:(3,#5,b7) 0.5s, F:9 1.8s, Bb:(b3,5,b7,9,11) 1.0s, Eb:7 1.2s"
3457,C:major,"C:maj 1.0s, G:maj 1.0s, A:min 2.0s, G:maj 1.0s, D:min7 1.0s, A:min 2.0s, C:maj 1.0s, G:maj 1.0s, A:min 2.0s, G:maj 1.0s, D:min7 1.0s, A:min 2.0s, D:maj 1.0s, G:maj 1.0s, A:min 2.0s, D:maj 1.0s, G:maj 1.0s, A:min 1.0s, G:maj 1.0s, C:maj 1.0s, G:maj 1.0s, A:min 2.0s, G:maj 1.0s, D:min7 1.0s, A:min 2.0s, C:maj 1.0s, G:maj 1.0s, A:min 2.0s, G:maj 1.0s, D:min7 1.0s, A:min 2.0s, D:maj 1.0s, G:maj 1.0s, A:min 2.0s, D:maj 1.0s, G:maj 1.0s, A:min 1.0s, G:maj 1.0s, D:maj 1.0s, G:maj 1.0s, A:min 2.0s, G:maj 2.0s, F:maj 4.0s, D:maj 0.5s, G:maj 1.5s"
6235,G:major,"G:(*3,*5) 3.0s, G:maj 0.5s, Bb:maj 0.5s, A:maj 1.0s, D:maj 2.0s, A:maj 1.0s, D:maj 1.0s, A:maj 1.0s, D:maj 2.0s, G:(*3,*5) 2.0s, D:maj 2.0s, G:(*3,*5) 3.0s, G:maj 0.5s, Bb:maj 0.5s, A:maj 1.0s, D:maj 2.0s, A:maj 1.0s, D:maj 1.0s, A:maj 1.0s, D:maj 2.0s, G:(*3,*5) 2.0s, F#:maj 2.0s, B:maj 4.0s, E:maj 2.0s, G:maj 0.5s, E:maj 1.5s, A:maj 5.0s, C:maj 1.0s, D:maj 2.0s, G:(*3,*5) 3.0s, G:maj 0.5s, Bb:maj 0.5s, A:maj 1.0s, D:maj 2.0s, A:maj 1.0s, D:maj 1.0s, A:maj 1.0s, D:maj 2.0s"
6084,G:minor,"G:min 1.5s, C:min/5 1.5s, G:min7 1.5s, C:min/5 1.5s, G:min 1.5s, C:min/5 1.5s, G:min7 1.2s, C:min/5 0.2s, G:min 3.0s, C:min/5 1.5s, G:min7 1.5s, G:7 1.5s, C:min 1.5s, Bb:maj/3 1.0s, C:min7 0.5s, G:min 1.0s, G:min6 0.5s, C:min 3.0s, G:min 1.5s, C:min/5 1.5s, G:min7 1.5s, C:min/5 1.5s, G:min 1.5s, C:min/5 1.5s, G:min7 1.2s, C:min/5 0.2s, G:min 3.0s, C:min/5 1.5s, G:min7 1.5s, G:7 1.5s, C:min 1.5s, Bb:maj/3 1.0s, C:min7 0.5s, G:min 1.0s, G:min6 0.5s, C:min 3.0s, G:min 1.5s, C:min/5 1.5s, G:min7 1.5s, C:min/5 1.5s, G:min 1.5s, C:min/5 1.5s"
1605,A:major,"E:(*3,*5) 1.0s, B:maj 1.0s, A:(*3,*5) 3.0s, Gb:maj 1.0s, E:(*3,*5) 3.0s, B:maj 1.0s, E:(*3,*5) 3.0s, B:maj 1.0s, A:(*3,*5) 2.0s, E:(*3,*5) 1.0s, B:maj 1.0s, A:(*3,*5) 3.0s, F#:maj 1.0s, E:(*3,*5) 3.0s, B:maj 1.0s, E:(*3,*5) 3.0s, B:maj 1.0s, A:(*3,*5) 2.0s, A:maj 2.0s, D:(*3,*5) 3.0s, B:maj 1.0s, A:(*3,*5) 2.0s, A:maj 2.0s, D:(*3,*5) 3.0s, A:maj 1.0s, E:maj 3.0s, B:maj 1.0s, A:(*3,*5) 3.0s, F#:maj 1.0s, E:(*3,*5) 3.0s, B:maj 1.0s, E:(*3,*5) 2.0s"
2645,C:major,"F:maj 4.0s, G:min7 2.0s, C:maj 2.0s, G:min 2.0s, C:7 2.0s, F:maj 4.0s, F:7 4.0s, Bb:maj 4.0s, D:min7 1.0s, G:7 3.0s, G:min7 1.0s, C:7 3.0s, D:7 1.0s, G:min 3.0s, C:7 1.0s, F:7 3.0s, Bb:maj 2.0s, G:7 4.0s, C:maj 6.0s, F:maj 4.0s, G:min7 2.0s, C:7 2.0s"
4359,F:major,"F:maj 2.0s, C:maj 2.0s, C:(3,5,b7,9,11) 1.8s, C:7 0.2s, F:maj 2.0s, Bb:maj 2.5s, F:maj 1.5s, C:maj 2.0s, F:maj 2.0s, F:maj 2.0s, C:maj 2.0s, C:(3,5,b7,9,11) 1.5s, C:7 0.5s, F:maj 2.0s, Bb:maj 2.0s, F:maj 2.0s, C:7 2.0s, F:maj 2.0s, F:7 2.0s, Bb:maj 1.0s, Bb:maj7 1.0s, G:min7 2.0s, C:7 2.0s, F:maj 2.0s, F:7 2.0s, Bb:maj 1.0s, Bb:maj7 1.0s, G:min7 2.0s, C:7 2.0s, F:maj 2.0s, F:7 1.0s, C:7 4.0s, F:maj 1.0s, C:maj 1.0s, C:(3,5,b7,9,11) 0.5s, C:7 0.5s"
4451,G:major,"G:maj 3.0s, C:maj 1.5s, C:min 1.5s, G:maj 3.0s, D:7 3.0s, G:maj 3.0s, C:maj 1.5s, C:min 1.5s, G:maj 1.5s, D:7 1.5s, G:maj 3.0s, G:maj 1.5s, D:7 1.5s, G:maj 6.0s, D:7 3.0s, G:maj 3.0s, C:maj 1.5s, C:min 1.5s, G:maj 1.5s, D:7 1.5s, G:maj 4.5s, G:maj 3.0s, C:maj 1.5s, C:min 1.5s, G:maj 3.0s, D:7 1.5s"
2706,Ab:major,"Ab:maj 4.0s, Ab:maj6 4.0s, Ab:maj7 1.0s, Bb:min7 1.0s, B:dim7 1.0s, C:min7 0.3s, F:7 0.7s, Bb:7 4.0s, Bb:min7 1.0s, Eb:7 1.0s, G:hdim7 1.0s, C:7 1.0s, F:min7 1.0s, F:min/b7 1.0s, D:hdim7 1.0s, G:7(b9) 1.0s, C:min7 1.0s, F:7 1.0s, Bb:7 2.0s, Bb:min7 2.0s, Eb:7 2.0s, Ab:maj 4.0s, Ab:maj6 4.0s, Ab:maj7 1.0s, Bb:min7 1.0s, B:dim7 1.0s, C:min7 0.3s, F:7 0.7s, Bb:7 4.0s, Bb:min7 1.0s, Eb:7 1.0s, G:hdim7 1.0s, C:7 1.0s, F:min7 1.0s, F:min/b7 1.0s, D:dim7 1.0s, G:7 1.0s, C:min7 1.0s, F:7 1.0s, Bb:min7 1.0s, Eb:7 1.0s"
5092,Bb:major,"Bb:maj 3.0s, Eb:maj 2.5s, C:maj 0.5s, F:7 3.0s, Bb:maj 6.0s, Eb:maj 2.5s, C:maj 0.5s, F:7 3.0s, Bb:maj 3.0s, F:7 3.0s, Bb:maj 3.0s, Eb:maj 3.0s, Bb:maj 6.0s, Eb:maj 3.0s, Bb:maj/5 1.5s, F:7 1.5s, Bb:maj 3.0s, Bb:maj 3.0s, Eb:maj 2.5s, C:maj 0.5s, F:7 3.0s, Bb:maj 3.0s"
5794,C:major,"C:maj 2.0s, F:maj 2.0s, C:maj 4.0s, G:7 4.0s, C:maj 2.0s, G:7 2.0s, C:maj 2.0s, F:maj 2.0s, C:maj 4.0s, G:7 4.0s, F:maj 2.0s, C:maj 2.0s, F:maj 4.0s, C:maj 4.0s, D:maj 4.0s, G:7 2.0s, G:maj 2.0s, C:maj 2.0s, F:maj 2.0s, C:maj 4.0s, G:7 4.0s"
2473,C:major,"C:maj6 1.0s, G:(3,#5,b7) 1.0s, C:maj6 1.5s, G:(3,#5,b7) 0.5s, C:maj6 1.0s, G:(3,#5,b7) 0.7s, F:7(#11) 0.3s, E:min7 1.5s, A:7 0.5s, D:min7 1.0s, G:7 1.0s, E:min7 1.0s, A:7 1.0s, D:min7 1.0s, G:7 1.0s, E:min7 1.0s, Eb:7(#11) 0.5s, D:min7 0.2s, G:7 0.5s, C:maj6 0.8s, G:(3,#5,b7) 1.0s, C:maj6 1.5s, G:(3,#5,b7) 0.5s, C:maj6 1.0s, G:(3,#5,b7) 0.5s, F:7(#11) 0.5s, E:min7 1.5s, A:7 0.5s, D:min7 1.0s, G:(3,#5,b7) 1.0s, E:min7 1.0s, A:7 1.0s, D:min7 1.0s, G:7 1.0s, C:maj7 2.2s, G:min7 0.8s, C:7 1.0s, G:min7 1.0s, C:7 1.0s, F:maj7 1.0s, C:7 1.0s, F:maj7 2.0s, A:min7 1.0s, D:7 1.0s, A:min7 1.0s, D:7 1.0s, A:min7 1.0s, D:7 1.0s, G:sus4 1.5s, G:7 0.8s, C:maj6 0.8s, G:(3,#5,b7) 1.0s, C:maj6 1.5s, G:(3,#5,b7) 0.5s, C:maj6 1.0s, G:(3,#5,b7) 1.0s, E:hdim7 1.5s, A:7(b13) 0.5s, D:min7 1.0s, G:7 1.0s, E:min7 1.0s, A:7 1.0s"
3278,C:major,"G:7 4.0s, C:maj 4.0s, G:7 4.0s, C:maj 4.0s, G:7 4.0s, C:maj 4.0s, G:7 4.0s, G:maj 2.0s, C:7 2.0s, F:maj 4.0s, C:maj 4.0s, G:maj 4.0s, A:min 1.0s, D:7 1.0s, G:maj 2.0s, G:7 4.0s, C:maj 4.0s, G:7 4.0s"
3967,C:major,"C:maj6 2.0s, E:7 2.0s, F:maj7 2.0s, B:min7(b5) 1.0s, E:7 1.0s, A:min7 2.0s, D:7 1.5s, Eb:dim7 0.5s, D:min7 1.0s, G:7 1.0s, E:min7 0.5s, A:7 0.5s, D:min7 0.5s, G:7 0.5s, C:maj6 2.0s, E:7 2.0s, F:maj7 2.0s, B:min7(b5) 1.0s, E:7 1.0s, A:min7 2.0s, D:7 1.0s, Eb:dim7 1.0s, D:min7 1.0s, G:7 1.0s, C:maj6 2.0s, G:min7 3.0s, C:7 1.0s, F:maj7 1.0s, C:7 1.0s, F:maj6 2.0s, A:min7 2.0s, D:7 2.0s, D:min7 2.0s, G:sus4(7,9) 1.0s, G:7 1.0s, C:maj6 2.0s, E:7 2.0s, F:maj7 2.0s, B:min7(b5) 1.0s, E:7 1.0s, A:min7 2.0s, D:7 1.5s, Eb:dim7 0.5s"
1028,D:major,"D:maj 0.8s, E:min/4 1.2s, D:maj 0.8s, E:min/4 1.2s, D:maj 0.7s, E:min/4 1.5s, D:maj 0.5s, A:7 1.2s, D:maj 2.0s, E:min/4 2.0s, D:maj 2.0s, E:min/4 2.0s, D:maj 2.0s, E:min/4 2.0s, D:maj 2.0s, D:7 2.0s, G:9 2.0s, G:min 2.0s, F#:min 2.0s, B:7 2.0s, E:min7 2.0s, G:min9 2.0s, A:sus4 2.0s, A:7 2.0s, D:maj 2.0s, E:min/4 2.0s, D:maj 2.0s, E:min/4 2.0s, D:maj7 2.0s, E:min/4 2.0s, D:maj 2.0s, D:7 2.0s, G:9 2.0s, G:min 2.0s"
86,F:major,"D:min 1.0s, A:min 0.5s, D:min 1.0s, A:min 0.5s, D:min 1.0s, A:min 0.5s, G:min6/6 0.5s, A:7 1.0s, D:min 3.0s, G:min 1.5s, D:min 4.5s, G:min6 1.5s, A:7 1.5s, D:min 3.0s, G:min 1.5s, D:min 1.5s, G:min 1.5s, F:maj 1.5s, A:maj 1.5s, A:7 0.5s, G:min6 0.5s, A:7 0.5s, D:maj 2.5s, A:maj 0.5s, D:maj 2.5s, A:maj 0.5s, B:min 1.5s, F#:min 1.0s, E:min7 0.5s, A:maj 2.0s, A:min 1.0s, D:min 2.5s, A:min 0.5s, D:min 2.5s, A:min 0.5s, D:min 1.0s, C:7 0.5s, F:maj 1.0s, A:min 0.5s, D:min 3.0s, F:maj 1.0s, A:min 0.5s, D:min 3.0s, D:min 0.8s, D:min 0.8s"
