track_id,chroma_activations
1941,"C:0.031, C#:0.043, D:0.112, D#:0.121, E:0.247, F:0.131, F#:0.062, G:0.083, G#:0.083, A:0.035, A#:0.020, B:0.031"
1942,"C:0.025, C#:0.037, D:0.065, D#:0.100, E:0.132, F:0.225, F#:0.233, G:0.121, G#:0.027, A:0.017, A#:0.010, B:0.009"
1944,"C:0.052, C#:0.061, D:0.087, D#:0.121, E:0.157, F:0.130, F#:0.081, G:0.102, G#:0.092, A:0.050, A#:0.030, B:0.038"
2070,"C:0.099, C#:0.088, D:0.103, D#:0.053, E:0.068, F:0.163, F#:0.047, G:0.041, G#:0.056, A:0.102, A#:0.109, B:0.073"
2099,"C:0.145, C#:0.201, D:0.031, D#:0.031, E:0.016, F:0.115, F#:0.023, G:0.060, G#:0.213, A:0.035, A#:0.041, B:0.088"
2126,"C:0.026, C#:0.031, D:0.084, D#:0.044, E:0.129, F:0.055, F#:0.099, G:0.162, G#:0.084, A:0.180, A#:0.051, B:0.055"
2127,"C:0.074, C#:0.026, D:0.123, D#:0.067, E:0.079, F:0.057, F#:0.091, G:0.214, G#:0.066, A:0.047, A#:0.027, B:0.129"
3429,"C:0.073, C#:0.031, D:0.105, D#:0.053, E:0.081, F:0.110, F#:0.122, G:0.102, G#:0.033, A:0.156, A#:0.067, B:0.068"
3465,"C:0.119, C#:0.056, D:0.080, D#:0.034, E:0.155, F:0.036, F#:0.050, G:0.122, G#:0.049, A:0.147, A#:0.048, B:0.103"
3542,"C:0.152, C#:0.038, D:0.058, D#:0.039, E:0.139, F:0.103, F#:0.072, G:0.186, G#:0.047, A:0.063, A#:0.026, B:0.078"
3545,"C:0.072, C#:0.048, D:0.081, D#:0.074, E:0.105, F:0.101, F#:0.079, G:0.161, G#:0.099, A:0.078, A#:0.045, B:0.058"
3581,"C:0.081, C#:0.045, D:0.073, D#:0.061, E:0.149, F:0.079, F#:0.092, G:0.103, G#:0.082, A:0.090, A#:0.053, B:0.093"
3612,"C:0.064, C#:0.039, D:0.069, D#:0.044, E:0.096, F:0.056, F#:0.061, G:0.056, G#:0.067, A:0.173, A#:0.104, B:0.171"
3619,"C:0.034, C#:0.047, D:0.049, D#:0.093, E:0.176, F:0.052, F#:0.065, G:0.048, G#:0.093, A:0.119, A#:0.079, B:0.146"
3694,"C:0.082, C#:0.053, D:0.076, D#:0.101, E:0.265, F:0.093, F#:0.057, G:0.057, G#:0.032, A:0.091, A#:0.034, B:0.059"
3700,"C:0.095, C#:0.190, D:0.148, D#:0.081, E:0.083, F:0.058, F#:0.073, G:0.060, G#:0.060, A:0.042, A#:0.041, B:0.069"
3702,"C:0.050, C#:0.056, D:0.052, D#:0.123, E:0.225, F:0.132, F#:0.108, G:0.067, G#:0.053, A:0.031, A#:0.037, B:0.064"
3741,"C:0.077, C#:0.088, D:0.155, D#:0.065, E:0.066, F:0.055, F#:0.075, G:0.110, G#:0.066, A:0.108, A#:0.052, B:0.080"
3853,"C:0.016, C#:0.146, D:0.065, D#:0.012, E:0.009, F:0.022, F#:0.085, G:0.113, G#:0.055, A:0.267, A#:0.037, B:0.172"
3863,"C:0.068, C#:0.071, D:0.080, D#:0.076, E:0.152, F:0.073, F#:0.075, G:0.069, G#:0.066, A:0.121, A#:0.054, B:0.094"
3941,"C:0.045, C#:0.059, D:0.033, D#:0.067, E:0.163, F:0.063, F#:0.113, G:0.051, G#:0.074, A:0.119, A#:0.076, B:0.135"
3956,"C:0.064, C#:0.032, D:0.034, D#:0.017, E:0.030, F:0.051, F#:0.235, G:0.071, G#:0.036, A:0.104, A#:0.072, B:0.253"
4195,"C:0.101, C#:0.031, D:0.063, D#:0.057, E:0.194, F:0.074, F#:0.061, G:0.064, G#:0.029, A:0.038, A#:0.066, B:0.222"
4198,"C:0.035, C#:0.060, D:0.025, D#:0.020, E:0.049, F:0.174, F#:0.038, G:0.016, G#:0.033, A:0.088, A#:0.384, B:0.078"
4203,"C:0.066, C#:0.040, D:0.091, D#:0.069, E:0.175, F:0.067, F#:0.069, G:0.161, G#:0.058, A:0.054, A#:0.045, B:0.105"
4206,"C:0.201, C#:0.093, D:0.053, D#:0.027, E:0.105, F:0.065, F#:0.042, G:0.081, G#:0.050, A:0.085, A#:0.049, B:0.150"
4211,"C:0.107, C#:0.053, D:0.138, D#:0.062, E:0.100, F:0.053, F#:0.064, G:0.106, G#:0.050, A:0.072, A#:0.055, B:0.140"
4224,"C:0.144, C#:0.064, D:0.047, D#:0.039, E:0.094, F:0.073, F#:0.075, G:0.076, G#:0.077, A:0.156, A#:0.041, B:0.113"
4345,"C:0.108, C#:0.040, D:0.075, D#:0.046, E:0.076, F:0.123, F#:0.119, G:0.217, G#:0.046, A:0.038, A#:0.053, B:0.061"
4350,"C:0.069, C#:0.065, D:0.128, D#:0.064, E:0.085, F:0.091, F#:0.095, G:0.131, G#:0.057, A:0.100, A#:0.043, B:0.070"
4400,"C:0.025, C#:0.019, D:0.010, D#:0.025, E:0.104, F:0.021, F#:0.015, G:0.030, G#:0.050, A:0.626, A#:0.057, B:0.018"
4401,"C:0.014, C#:0.019, D:0.049, D#:0.128, E:0.289, F:0.135, F#:0.113, G:0.052, G#:0.057, A:0.085, A#:0.021, B:0.039"
4402,"C:0.088, C#:0.102, D:0.066, D#:0.053, E:0.084, F:0.090, F#:0.222, G:0.148, G#:0.065, A:0.010, A#:0.026, B:0.046"
4403,"C:0.023, C#:0.024, D:0.032, D#:0.049, E:0.189, F:0.163, F#:0.182, G:0.091, G#:0.034, A:0.017, A#:0.065, B:0.129"
4684,"C:0.095, C#:0.141, D:0.089, D#:0.060, E:0.056, F:0.041, F#:0.084, G:0.059, G#:0.057, A:0.075, A#:0.138, B:0.108"
4686,"C:0.097, C#:0.063, D:0.049, D#:0.040, E:0.048, F:0.092, F#:0.196, G:0.102, G#:0.071, A:0.065, A#:0.076, B:0.101"
4717,"C:0.380, C#:0.111, D:0.039, D#:0.046, E:0.126, F:0.033, F#:0.022, G:0.057, G#:0.024, A:0.019, A#:0.030, B:0.112"
4776,"C:0.085, C#:0.069, D:0.068, D#:0.077, E:0.114, F:0.056, F#:0.053, G:0.045, G#:0.059, A:0.158, A#:0.062, B:0.155"
4798,"C:0.112, C#:0.122, D:0.179, D#:0.065, E:0.086, F:0.085, F#:0.064, G:0.083, G#:0.041, A:0.076, A#:0.039, B:0.047"
4856,"C:0.042, C#:0.082, D:0.048, D#:0.089, E:0.030, F:0.050, F#:0.067, G:0.112, G#:0.263, A:0.083, A#:0.065, B:0.068"
4858,"C:0.027, C#:0.045, D:0.109, D#:0.020, E:0.161, F:0.170, F#:0.029, G:0.120, G#:0.081, A:0.150, A#:0.060, B:0.027"
4886,"C:0.031, C#:0.091, D:0.039, D#:0.076, E:0.239, F:0.056, F#:0.044, G:0.137, G#:0.081, A:0.098, A#:0.026, B:0.082"
4926,"C:0.052, C#:0.088, D:0.042, D#:0.041, E:0.046, F:0.094, F#:0.087, G:0.087, G#:0.100, A:0.094, A#:0.189, B:0.080"
4928,"C:0.113, C#:0.053, D:0.113, D#:0.036, E:0.069, F:0.076, F#:0.076, G:0.217, G#:0.061, A:0.066, A#:0.032, B:0.089"
4929,"C:0.044, C#:0.185, D:0.123, D#:0.040, E:0.039, F:0.115, F#:0.077, G:0.119, G#:0.158, A:0.053, A#:0.023, B:0.025"
4971,"C:0.014, C#:0.060, D:0.137, D#:0.072, E:0.023, F:0.076, F#:0.152, G:0.178, G#:0.058, A:0.082, A#:0.069, B:0.078"
4989,"C:0.047, C#:0.066, D:0.126, D#:0.095, E:0.037, F:0.043, F#:0.048, G:0.228, G#:0.125, A:0.062, A#:0.071, B:0.051"
4994,"C:0.043, C#:0.048, D:0.103, D#:0.076, E:0.108, F:0.083, F#:0.152, G:0.173, G#:0.051, A:0.055, A#:0.032, B:0.076"
5007,"C:0.111, C#:0.154, D:0.099, D#:0.069, E:0.052, F:0.047, F#:0.061, G:0.053, G#:0.135, A:0.087, A#:0.054, B:0.077"
5012,"C:0.081, C#:0.031, D:0.093, D#:0.042, E:0.116, F:0.081, F#:0.041, G:0.212, G#:0.065, A:0.123, A#:0.036, B:0.080"
5021,"C:0.028, C#:0.085, D:0.073, D#:0.064, E:0.141, F:0.085, F#:0.130, G:0.055, G#:0.075, A:0.156, A#:0.045, B:0.063"
5023,"C:0.033, C#:0.118, D:0.135, D#:0.064, E:0.039, F:0.040, F#:0.106, G:0.055, G#:0.054, A:0.082, A#:0.140, B:0.135"
5045,"C:0.033, C#:0.036, D:0.052, D#:0.049, E:0.067, F:0.103, F#:0.094, G:0.092, G#:0.114, A:0.160, A#:0.144, B:0.056"
5049,"C:0.060, C#:0.086, D:0.126, D#:0.055, E:0.100, F:0.030, F#:0.167, G:0.025, G#:0.036, A:0.194, A#:0.058, B:0.062"
5050,"C:0.104, C#:0.019, D:0.064, D#:0.126, E:0.045, F:0.205, F#:0.030, G:0.080, G#:0.021, A:0.057, A#:0.221, B:0.029"
5051,"C:0.216, C#:0.164, D:0.024, D#:0.072, E:0.007, F:0.009, F#:0.019, G:0.078, G#:0.322, A:0.033, A#:0.021, B:0.034"
5052,"C:0.177, C#:0.024, D:0.021, D#:0.020, E:0.179, F:0.082, F#:0.040, G:0.152, G#:0.050, A:0.153, A#:0.037, B:0.065"
5054,"C:0.269, C#:0.015, D:0.033, D#:0.010, E:0.098, F:0.112, F#:0.013, G:0.074, G#:0.027, A:0.164, A#:0.146, B:0.038"
5055,"C:0.096, C#:0.019, D:0.034, D#:0.013, E:0.169, F:0.229, F#:0.051, G:0.148, G#:0.069, A:0.112, A#:0.041, B:0.020"
5056,"C:0.134, C#:0.058, D:0.147, D#:0.095, E:0.044, F:0.036, F#:0.051, G:0.115, G#:0.067, A:0.061, A#:0.056, B:0.137"
5058,"C:0.011, C#:0.126, D:0.028, D#:0.348, E:0.013, F:0.117, F#:0.016, G:0.030, G#:0.247, A:0.023, A#:0.027, B:0.014"
5059,"C:0.109, C#:0.041, D:0.258, D#:0.038, E:0.090, F:0.042, F#:0.031, G:0.158, G#:0.031, A:0.096, A#:0.019, B:0.087"
5060,"C:0.055, C#:0.077, D:0.171, D#:0.026, E:0.030, F:0.031, F#:0.036, G:0.191, G#:0.057, A:0.181, A#:0.076, B:0.068"
5061,"C:0.079, C#:0.029, D:0.018, D#:0.051, E:0.064, F:0.030, F#:0.120, G:0.026, G#:0.078, A:0.055, A#:0.102, B:0.346"
5064,"C:0.032, C#:0.075, D:0.335, D#:0.125, E:0.092, F:0.080, F#:0.041, G:0.062, G#:0.025, A:0.086, A#:0.029, B:0.019"
5078,"C:0.069, C#:0.087, D:0.127, D#:0.073, E:0.161, F:0.114, F#:0.084, G:0.059, G#:0.061, A:0.086, A#:0.031, B:0.048"
5095,"C:0.166, C#:0.062, D:0.075, D#:0.029, E:0.110, F:0.084, F#:0.055, G:0.214, G#:0.064, A:0.054, A#:0.027, B:0.059"
5153,"C:0.030, C#:0.062, D:0.167, D#:0.081, E:0.233, F:0.066, F#:0.041, G:0.017, G#:0.040, A:0.153, A#:0.058, B:0.052"
5178,"C:0.035, C#:0.066, D:0.063, D#:0.137, E:0.194, F:0.069, F#:0.084, G:0.042, G#:0.093, A:0.098, A#:0.048, B:0.071"
5179,"C:0.046, C#:0.060, D:0.115, D#:0.075, E:0.096, F:0.049, F#:0.048, G:0.095, G#:0.088, A:0.198, A#:0.087, B:0.044"
5181,"C:0.055, C#:0.080, D:0.085, D#:0.123, E:0.196, F:0.086, F#:0.054, G:0.043, G#:0.071, A:0.068, A#:0.040, B:0.099"
5192,"C:0.076, C#:0.088, D:0.030, D#:0.035, E:0.090, F:0.042, F#:0.056, G:0.053, G#:0.110, A:0.121, A#:0.092, B:0.206"
5195,"C:0.091, C#:0.139, D:0.154, D#:0.076, E:0.054, F:0.048, F#:0.059, G:0.109, G#:0.057, A:0.084, A#:0.052, B:0.078"
5240,"C:0.042, C#:0.037, D:0.104, D#:0.200, E:0.086, F:0.054, F#:0.028, G:0.048, G#:0.120, A:0.073, A#:0.134, B:0.074"
5376,"C:0.124, C#:0.012, D:0.043, D#:0.063, E:0.204, F:0.045, F#:0.080, G:0.086, G#:0.028, A:0.041, A#:0.031, B:0.243"
5562,"C:0.052, C#:0.058, D:0.115, D#:0.070, E:0.163, F:0.051, F#:0.087, G:0.084, G#:0.064, A:0.128, A#:0.054, B:0.074"
5566,"C:0.044, C#:0.072, D:0.101, D#:0.071, E:0.108, F:0.050, F#:0.068, G:0.087, G#:0.109, A:0.147, A#:0.074, B:0.070"
5601,"C:0.063, C#:0.063, D:0.099, D#:0.052, E:0.079, F:0.042, F#:0.134, G:0.165, G#:0.055, A:0.069, A#:0.063, B:0.116"
5619,"C:0.156, C#:0.052, D:0.060, D#:0.050, E:0.058, F:0.039, F#:0.087, G:0.163, G#:0.059, A:0.073, A#:0.066, B:0.138"
5990,"C:0.254, C#:0.079, D:0.056, D#:0.034, E:0.086, F:0.064, F#:0.049, G:0.063, G#:0.050, A:0.080, A#:0.059, B:0.126"
6460,"C:0.019, C#:0.092, D:0.054, D#:0.020, E:0.073, F:0.079, F#:0.276, G:0.025, G#:0.031, A:0.074, A#:0.019, B:0.237"
6603,"C:0.103, C#:0.057, D:0.148, D#:0.084, E:0.117, F:0.123, F#:0.098, G:0.091, G#:0.042, A:0.034, A#:0.058, B:0.046"
6607,"C:0.025, C#:0.080, D:0.065, D#:0.087, E:0.114, F:0.033, F#:0.115, G:0.158, G#:0.161, A:0.087, A#:0.035, B:0.042"
6669,"C:0.140, C#:0.069, D:0.058, D#:0.188, E:0.143, F:0.065, F#:0.060, G:0.185, G#:0.031, A:0.009, A#:0.012, B:0.038"
6670,"C:0.107, C#:0.040, D:0.062, D#:0.045, E:0.135, F:0.087, F#:0.092, G:0.119, G#:0.062, A:0.089, A#:0.038, B:0.123"
7011,"C:0.052, C#:0.044, D:0.073, D#:0.065, E:0.269, F:0.117, F#:0.040, G:0.047, G#:0.062, A:0.071, A#:0.041, B:0.119"
7012,"C:0.017, C#:0.011, D:0.146, D#:0.032, E:0.208, F:0.037, F#:0.014, G:0.250, G#:0.034, A:0.151, A#:0.024, B:0.076"
7014,"C:0.037, C#:0.066, D:0.134, D#:0.066, E:0.031, F:0.036, F#:0.072, G:0.307, G#:0.103, A:0.079, A#:0.037, B:0.033"
7015,"C:0.165, C#:0.108, D:0.051, D#:0.045, E:0.152, F:0.080, F#:0.028, G:0.075, G#:0.105, A:0.061, A#:0.023, B:0.107"
7179,"C:0.038, C#:0.030, D:0.038, D#:0.022, E:0.027, F:0.075, F#:0.104, G:0.103, G#:0.142, A:0.249, A#:0.101, B:0.072"
7202,"C:0.028, C#:0.029, D:0.044, D#:0.035, E:0.036, F:0.042, F#:0.126, G:0.440, G#:0.090, A:0.053, A#:0.036, B:0.042"
7390,"C:0.049, C#:0.104, D:0.154, D#:0.043, E:0.194, F:0.083, F#:0.034, G:0.040, G#:0.040, A:0.060, A#:0.053, B:0.147"
7391,"C:0.049, C#:0.056, D:0.111, D#:0.083, E:0.096, F:0.078, F#:0.104, G:0.105, G#:0.070, A:0.108, A#:0.085, B:0.056"
7456,"C:0.035, C#:0.017, D:0.035, D#:0.047, E:0.124, F:0.050, F#:0.153, G:0.071, G#:0.078, A:0.143, A#:0.052, B:0.196"
7477,"C:0.045, C#:0.121, D:0.157, D#:0.052, E:0.090, F:0.025, F#:0.036, G:0.063, G#:0.069, A:0.193, A#:0.067, B:0.080"
7481,"C:0.142, C#:0.069, D:0.034, D#:0.118, E:0.030, F:0.034, F#:0.147, G:0.026, G#:0.017, A:0.037, A#:0.236, B:0.112"
7482,"C:0.181, C#:0.287, D:0.094, D#:0.040, E:0.026, F:0.023, F#:0.022, G:0.037, G#:0.068, A:0.059, A#:0.065, B:0.098"
7484,"C:0.225, C#:0.155, D:0.045, D#:0.034, E:0.026, F:0.028, F#:0.044, G:0.104, G#:0.085, A:0.058, A#:0.075, B:0.121"
7487,"C:0.053, C#:0.075, D:0.118, D#:0.120, E:0.063, F:0.132, F#:0.056, G:0.049, G#:0.073, A:0.073, A#:0.133, B:0.054"
7488,"C:0.167, C#:0.131, D:0.047, D#:0.123, E:0.056, F:0.206, F#:0.053, G:0.066, G#:0.078, A:0.021, A#:0.029, B:0.023"
7489,"C:0.027, C#:0.076, D:0.125, D#:0.142, E:0.107, F:0.185, F#:0.228, G:0.034, G#:0.021, A:0.015, A#:0.028, B:0.010"
7490,"C:0.061, C#:0.067, D:0.053, D#:0.076, E:0.126, F:0.265, F#:0.114, G:0.077, G#:0.079, A:0.025, A#:0.036, B:0.021"
7492,"C:0.173, C#:0.081, D:0.079, D#:0.069, E:0.098, F:0.092, F#:0.067, G:0.059, G#:0.046, A:0.064, A#:0.098, B:0.074"
7528,"C:0.137, C#:0.033, D:0.047, D#:0.026, E:0.135, F:0.081, F#:0.059, G:0.082, G#:0.045, A:0.239, A#:0.056, B:0.060"
7529,"C:0.097, C#:0.035, D:0.075, D#:0.134, E:0.065, F:0.041, F#:0.033, G:0.184, G#:0.054, A:0.068, A#:0.037, B:0.177"
7713,"C:0.145, C#:0.032, D:0.037, D#:0.016, E:0.039, F:0.141, F#:0.025, G:0.031, G#:0.029, A:0.108, A#:0.348, B:0.050"
7827,"C:0.154, C#:0.142, D:0.022, D#:0.031, E:0.039, F:0.228, F#:0.108, G:0.039, G#:0.074, A:0.055, A#:0.080, B:0.028"
7893,"C:0.182, C#:0.126, D:0.120, D#:0.047, E:0.054, F:0.091, F#:0.107, G:0.128, G#:0.054, A:0.033, A#:0.022, B:0.036"
7896,"C:0.072, C#:0.211, D:0.038, D#:0.029, E:0.097, F:0.058, F#:0.140, G:0.066, G#:0.055, A:0.120, A#:0.048, B:0.064"
7898,"C:0.151, C#:0.064, D:0.059, D#:0.034, E:0.107, F:0.036, F#:0.040, G:0.198, G#:0.044, A:0.148, A#:0.050, B:0.067"
7901,"C:0.028, C#:0.095, D:0.054, D#:0.041, E:0.107, F:0.058, F#:0.105, G:0.058, G#:0.158, A:0.177, A#:0.043, B:0.075"
7934,"C:0.043, C#:0.033, D:0.138, D#:0.082, E:0.032, F:0.065, F#:0.079, G:0.197, G#:0.065, A:0.109, A#:0.088, B:0.068"
7995,"C:0.031, C#:0.120, D:0.051, D#:0.066, E:0.274, F:0.065, F#:0.066, G:0.043, G#:0.058, A:0.081, A#:0.046, B:0.099"
8017,"C:0.028, C#:0.035, D:0.067, D#:0.082, E:0.193, F:0.067, F#:0.106, G:0.073, G#:0.065, A:0.125, A#:0.048, B:0.113"
8283,"C:0.077, C#:0.015, D:0.014, D#:0.086, E:0.273, F:0.117, F#:0.081, G:0.100, G#:0.040, A:0.118, A#:0.025, B:0.055"
8910,"C:0.043, C#:0.051, D:0.070, D#:0.271, E:0.065, F:0.058, F#:0.067, G:0.043, G#:0.076, A:0.046, A#:0.164, B:0.047"
8913,"C:0.035, C#:0.066, D:0.057, D#:0.170, E:0.046, F:0.075, F#:0.139, G:0.040, G#:0.027, A:0.048, A#:0.218, B:0.079"
8914,"C:0.056, C#:0.040, D:0.101, D#:0.055, E:0.216, F:0.044, F#:0.043, G:0.030, G#:0.034, A:0.054, A#:0.038, B:0.288"
8915,"C:0.109, C#:0.071, D:0.091, D#:0.121, E:0.055, F:0.038, F#:0.059, G:0.070, G#:0.107, A:0.067, A#:0.106, B:0.106"
9485,"C:0.239, C#:0.073, D:0.072, D#:0.027, E:0.083, F:0.154, F#:0.034, G:0.162, G#:0.036, A:0.071, A#:0.026, B:0.022"
9486,"C:0.034, C#:0.089, D:0.090, D#:0.058, E:0.190, F:0.075, F#:0.029, G:0.022, G#:0.061, A:0.217, A#:0.092, B:0.043"
9487,"C:0.132, C#:0.056, D:0.033, D#:0.048, E:0.126, F:0.118, F#:0.048, G:0.181, G#:0.107, A:0.054, A#:0.038, B:0.060"
9488,"C:0.101, C#:0.047, D:0.036, D#:0.053, E:0.190, F:0.096, F#:0.045, G:0.065, G#:0.107, A:0.072, A#:0.059, B:0.129"
9489,"C:0.046, C#:0.069, D:0.115, D#:0.077, E:0.096, F:0.123, F#:0.099, G:0.086, G#:0.077, A:0.126, A#:0.055, B:0.030"
9491,"C:0.123, C#:0.117, D:0.137, D#:0.143, E:0.105, F:0.079, F#:0.049, G:0.061, G#:0.032, A:0.033, A#:0.050, B:0.072"
9494,"C:0.049, C#:0.109, D:0.089, D#:0.026, E:0.055, F:0.105, F#:0.136, G:0.069, G#:0.046, A:0.068, A#:0.131, B:0.116"
9510,"C:0.085, C#:0.047, D:0.096, D#:0.123, E:0.051, F:0.085, F#:0.103, G:0.202, G#:0.064, A:0.047, A#:0.068, B:0.028"
9581,"C:0.051, C#:0.041, D:0.107, D#:0.060, E:0.057, F:0.122, F#:0.091, G:0.118, G#:0.081, A:0.069, A#:0.133, B:0.069"
9583,"C:0.061, C#:0.079, D:0.120, D#:0.094, E:0.073, F:0.057, F#:0.080, G:0.100, G#:0.073, A:0.084, A#:0.087, B:0.093"
9587,"C:0.039, C#:0.022, D:0.026, D#:0.033, E:0.061, F:0.086, F#:0.130, G:0.122, G#:0.098, A:0.152, A#:0.102, B:0.129"
9655,"C:0.072, C#:0.079, D:0.114, D#:0.057, E:0.058, F:0.082, F#:0.116, G:0.173, G#:0.072, A:0.056, A#:0.050, B:0.071"
9659,"C:0.145, C#:0.070, D:0.059, D#:0.054, E:0.109, F:0.149, F#:0.088, G:0.093, G#:0.039, A:0.033, A#:0.046, B:0.115"
9662,"C:0.082, C#:0.075, D:0.043, D#:0.098, E:0.061, F:0.072, F#:0.035, G:0.047, G#:0.219, A:0.101, A#:0.100, B:0.067"
9663,"C:0.011, C#:0.024, D:0.063, D#:0.281, E:0.039, F:0.040, F#:0.022, G:0.118, G#:0.089, A:0.023, A#:0.264, B:0.026"
9664,"C:0.038, C#:0.019, D:0.061, D#:0.058, E:0.043, F:0.196, F#:0.054, G:0.040, G#:0.027, A:0.071, A#:0.289, B:0.101"
9665,"C:0.190, C#:0.032, D:0.069, D#:0.022, E:0.209, F:0.253, F#:0.019, G:0.104, G#:0.012, A:0.043, A#:0.017, B:0.032"
9666,"C:0.098, C#:0.034, D:0.136, D#:0.024, E:0.095, F:0.090, F#:0.044, G:0.234, G#:0.049, A:0.073, A#:0.020, B:0.103"
9695,"C:0.022, C#:0.023, D:0.033, D#:0.065, E:0.181, F:0.315, F#:0.133, G:0.088, G#:0.050, A:0.037, A#:0.028, B:0.024"
9699,"C:0.159, C#:0.090, D:0.059, D#:0.051, E:0.045, F:0.052, F#:0.060, G:0.113, G#:0.146, A:0.072, A#:0.083, B:0.069"
9866,"C:0.093, C#:0.072, D:0.096, D#:0.080, E:0.069, F:0.078, F#:0.067, G:0.050, G#:0.076, A:0.096, A#:0.104, B:0.119"
9867,"C:0.052, C#:0.053, D:0.072, D#:0.092, E:0.100, F:0.119, F#:0.062, G:0.039, G#:0.099, A:0.073, A#:0.150, B:0.088"
9904,"C:0.078, C#:0.025, D:0.059, D#:0.139, E:0.128, F:0.155, F#:0.054, G:0.071, G#:0.100, A:0.052, A#:0.089, B:0.050"
9905,"C:0.175, C#:0.112, D:0.045, D#:0.031, E:0.053, F:0.155, F#:0.067, G:0.028, G#:0.040, A:0.143, A#:0.106, B:0.046"
9906,"C:0.152, C#:0.094, D:0.085, D#:0.043, E:0.048, F:0.127, F#:0.084, G:0.054, G#:0.035, A:0.052, A#:0.137, B:0.087"
9907,"C:0.096, C#:0.047, D:0.097, D#:0.151, E:0.072, F:0.099, F#:0.099, G:0.085, G#:0.030, A:0.037, A#:0.114, B:0.074"
9913,"C:0.054, C#:0.021, D:0.088, D#:0.130, E:0.081, F:0.169, F#:0.052, G:0.110, G#:0.042, A:0.062, A#:0.160, B:0.031"
9916,"C:0.022, C#:0.015, D:0.017, D#:0.096, E:0.119, F:0.185, F#:0.161, G:0.117, G#:0.109, A:0.084, A#:0.037, B:0.037"
9985,"C:0.071, C#:0.040, D:0.081, D#:0.058, E:0.111, F:0.165, F#:0.111, G:0.148, G#:0.069, A:0.049, A#:0.036, B:0.060"
9986,"C:0.062, C#:0.065, D:0.081, D#:0.067, E:0.076, F:0.113, F#:0.115, G:0.075, G#:0.082, A:0.087, A#:0.104, B:0.074"
9987,"C:0.094, C#:0.057, D:0.072, D#:0.066, E:0.095, F:0.060, F#:0.065, G:0.070, G#:0.061, A:0.091, A#:0.106, B:0.163"
9988,"C:0.054, C#:0.045, D:0.041, D#:0.052, E:0.109, F:0.065, F#:0.111, G:0.077, G#:0.076, A:0.145, A#:0.093, B:0.132"
9989,"C:0.069, C#:0.063, D:0.102, D#:0.065, E:0.090, F:0.071, F#:0.077, G:0.098, G#:0.077, A:0.104, A#:0.090, B:0.095"
9990,"C:0.090, C#:0.081, D:0.135, D#:0.116, E:0.134, F:0.071, F#:0.041, G:0.050, G#:0.043, A:0.077, A#:0.065, B:0.097"
9999,"C:0.054, C#:0.042, D:0.104, D#:0.056, E:0.104, F:0.037, F#:0.075, G:0.044, G#:0.047, A:0.117, A#:0.088, B:0.232"
10000,"C:0.081, C#:0.039, D:0.062, D#:0.115, E:0.113, F:0.223, F#:0.099, G:0.050, G#:0.059, A:0.051, A#:0.057, B:0.051"
10001,"C:0.120, C#:0.087, D:0.061, D#:0.031, E:0.049, F:0.030, F#:0.061, G:0.055, G#:0.050, A:0.072, A#:0.104, B:0.280"
10002,"C:0.093, C#:0.069, D:0.090, D#:0.070, E:0.081, F:0.160, F#:0.068, G:0.048, G#:0.088, A:0.059, A#:0.080, B:0.095"
10003,"C:0.023, C#:0.024, D:0.027, D#:0.039, E:0.085, F:0.136, F#:0.132, G:0.149, G#:0.110, A:0.146, A#:0.095, B:0.035"
10060,"C:0.009, C#:0.017, D:0.048, D#:0.370, E:0.328, F:0.029, F#:0.012, G:0.055, G#:0.010, A:0.080, A#:0.029, B:0.014"
10109,"C:0.275, C#:0.090, D:0.016, D#:0.131, E:0.017, F:0.076, F#:0.018, G:0.031, G#:0.185, A:0.031, A#:0.059, B:0.068"
10190,"C:0.053, C#:0.068, D:0.129, D#:0.114, E:0.182, F:0.080, F#:0.086, G:0.052, G#:0.048, A:0.078, A#:0.064, B:0.047"
10194,"C:0.054, C#:0.055, D:0.128, D#:0.126, E:0.111, F:0.177, F#:0.113, G:0.064, G#:0.041, A:0.054, A#:0.023, B:0.053"
10381,"C:0.096, C#:0.097, D:0.044, D#:0.040, E:0.253, F:0.059, F#:0.019, G:0.014, G#:0.045, A:0.082, A#:0.038, B:0.214"
10382,"C:0.087, C#:0.181, D:0.033, D#:0.099, E:0.054, F:0.125, F#:0.019, G:0.063, G#:0.141, A:0.033, A#:0.100, B:0.064"
10383,"C:0.058, C#:0.073, D:0.022, D#:0.012, E:0.047, F:0.039, F#:0.356, G:0.123, G#:0.035, A:0.081, A#:0.041, B:0.114"
10388,"C:0.192, C#:0.046, D:0.127, D#:0.038, E:0.176, F:0.065, F#:0.021, G:0.081, G#:0.026, A:0.096, A#:0.030, B:0.102"
10408,"C:0.053, C#:0.059, D:0.091, D#:0.076, E:0.191, F:0.054, F#:0.065, G:0.114, G#:0.067, A:0.114, A#:0.048, B:0.068"
10412,"C:0.106, C#:0.039, D:0.039, D#:0.092, E:0.160, F:0.039, F#:0.016, G:0.046, G#:0.129, A:0.142, A#:0.074, B:0.120"
10415,"C:0.083, C#:0.263, D:0.090, D#:0.116, E:0.051, F:0.025, F#:0.056, G:0.019, G#:0.137, A:0.101, A#:0.037, B:0.021"
10433,"C:0.203, C#:0.074, D:0.064, D#:0.029, E:0.055, F:0.068, F#:0.068, G:0.194, G#:0.058, A:0.039, A#:0.055, B:0.094"
